epoch,accuracy,auc,loss,mean_absolute_error,mean_squared_error,val_accuracy,val_auc,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.6623282432556152,0.8476380705833435,0.04631601646542549,0.15534821152687073,0.04631601646542549,0.7425957322120667,0.8859461545944214,0.033036500215530396,0.12740468978881836,0.033036500215530396
1,0.7561382055282593,0.8837237358093262,0.02924266643822193,0.11591695249080658,0.02924266643822193,0.7975853681564331,0.8824437856674194,0.02306896448135376,0.10380133986473083,0.02306896448135376
2,0.7858467698097229,0.8886380195617676,0.024974526837468147,0.10518241673707962,0.024974526837468147,0.7799471616744995,0.8951739072799683,0.025107722729444504,0.1072205901145935,0.025107722729444504
3,0.7963469624519348,0.8936816453933716,0.02295134961605072,0.10012485831975937,0.02295134961605072,0.8006979823112488,0.9036111831665039,0.021771026775240898,0.09854648262262344,0.021771026775240898
4,0.8030431866645813,0.8962973952293396,0.021818632259964943,0.09705325216054916,0.021818632259964943,0.7990002036094666,0.8975261449813843,0.021715641021728516,0.09815654158592224,0.021715641021728516
5,0.8076016306877136,0.8972010612487793,0.021130993962287903,0.09553536027669907,0.021130993962287903,0.8216374516487122,0.8984791040420532,0.019108323380351067,0.09130367636680603,0.019108323380351067
6,0.8110597729682922,0.8983995914459229,0.02048800140619278,0.09386168420314789,0.02048800140619278,0.8045651912689209,0.8930947780609131,0.021013222634792328,0.0954006090760231,0.021013222634792328
7,0.8164041638374329,0.8989132642745972,0.019759343937039375,0.0918467715382576,0.019759343937039375,0.8274853825569153,0.8997546434402466,0.0181439071893692,0.08789923042058945,0.0181439071893692
8,0.8165299296379089,0.899337112903595,0.019735140725970268,0.09178910404443741,0.019735140725970268,0.8173929452896118,0.8961649537086487,0.019423728808760643,0.0910080149769783,0.019423728808760643
9,0.8183218836784363,0.900139331817627,0.0192419346421957,0.09051870554685593,0.0192419346421957,0.8199396133422852,0.9070276021957397,0.018639706075191498,0.0890694260597229,0.018639706075191498
10,0.8220943808555603,0.8995956182479858,0.018941417336463928,0.0899134948849678,0.018941417336463928,0.8081493973731995,0.9012376070022583,0.02063448168337345,0.09622859209775925,0.02063448168337345
11,0.8261812925338745,0.8985843658447266,0.01860145665705204,0.08904612064361572,0.01860145665705204,0.8235238790512085,0.8920732140541077,0.01815377175807953,0.08773244917392731,0.01815377175807953
12,0.8241692781448364,0.899725079536438,0.01868182234466076,0.08914009481668472,0.01868182234466076,0.8220146894454956,0.9120472073554993,0.018590904772281647,0.08884822577238083,0.018590904772281647
13,0.8242635726928711,0.8998598456382751,0.018429584801197052,0.08856339752674103,0.018429584801197052,0.8099415302276611,0.8989190459251404,0.02038358710706234,0.09224358946084976,0.02038358710706234
14,0.8264956474304199,0.9000550508499146,0.01806587167084217,0.08758459240198135,0.01806587167084217,0.8149405717849731,0.9032175540924072,0.019350441172719002,0.08894527703523636,0.019350441172719002
15,0.8264956474304199,0.9003266096115112,0.018046531826257706,0.08739087730646133,0.018046531826257706,0.8173929452896118,0.9103370904922485,0.018562905490398407,0.08931101113557816,0.018562905490398407
16,0.8288220167160034,0.9004740118980408,0.018006881698966026,0.0873626172542572,0.018006881698966026,0.8242784142494202,0.9051735401153564,0.0183224156498909,0.08797601610422134,0.0183224156498909
17,0.8262127041816711,0.9010618329048157,0.018070412799715996,0.0873694121837616,0.018070412799715996,0.8216374516487122,0.9014081358909607,0.018791722133755684,0.0892590805888176,0.018791722133755684
18,0.8280675411224365,0.9004796743392944,0.01779632829129696,0.08665371686220169,0.01779632829129696,0.8250330090522766,0.8977034687995911,0.017822524532675743,0.0869072899222374,0.017822524532675743
19,0.8299852013587952,0.901552140712738,0.017745407298207283,0.08653073757886887,0.017745407298207283,0.8284286260604858,0.9095284938812256,0.017616361379623413,0.08593191206455231,0.017616361379623413
20,0.832877516746521,0.9023035168647766,0.017442937940359116,0.08561988174915314,0.017442937940359116,0.8273910880088806,0.9049813747406006,0.017756011337041855,0.08612444996833801,0.017756011337041855
21,0.8327517509460449,0.900296151638031,0.017578262835741043,0.0860513374209404,0.017578262835741043,0.8284286260604858,0.9080435037612915,0.017958588898181915,0.08705298602581024,0.017958588898181915
22,0.8336948752403259,0.9010881185531616,0.017229564487934113,0.08527860790491104,0.017229564487934113,0.826259195804596,0.9028459787368774,0.01815780997276306,0.08637306839227676,0.01815780997276306
23,0.8342921733856201,0.9005328416824341,0.01725488342344761,0.0853448286652565,0.01725488342344761,0.8295604586601257,0.9087646007537842,0.016996869817376137,0.08350841701030731,0.016996869817376137
24,0.8332547545433044,0.9016525149345398,0.01727466844022274,0.08510009199380875,0.01727466844022274,0.8293718099594116,0.8984712958335876,0.0182341281324625,0.08547321707010269,0.0182341281324625
